first_num,id,text,memory,output,second_num
94,94_15,			 This journal is © The Royal Society of Chemistry 2019,"{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": ""polymeric poly(4-vinylpyridine)"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""25-50"", ""temperature"": ""25-40"", ""time"": ""6000"", ""control_pce"": ""19.11"", ""treated_pce"": ""20.6"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""700"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""90""}, ""test_3"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""300"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}}","{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": ""polymeric poly(4-vinylpyridine)"", ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""25-50"", ""temperature"": ""25-40"", ""time"": ""6000"", ""control_pce"": ""19.11"", ""treated_pce"": ""20.6"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""700"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""80"", ""efficiency_tret"": ""90""}, ""test_3"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""300"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}}",15
95,95_19,"			 Adv. Energy Mater. 2019, 9, 1902740 16146840, 2019, 47, Downloaded from https://onlinelibrary.wiley.com/doi/10.1002/aenm.201902740 by University Of California, Wiley Online Library on [07/11/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons License","{""perovskite_composition"": ""(FAPbI3)0.95(MAPbBr3)0.05"", ""electron_transport_layer"": ""TitaniumDioxide"", ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": ""oleylammonium iodide"", ""humidity"": ""85"", ""temperature"": ""25"", ""time"": null, ""control_pce"": ""5.9"", ""treated_pce"": ""23.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": null}, ""test_2"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""65"", ""time"": ""100"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""20"", ""efficiency_tret"": ""90""}}","{""perovskite_composition"": ""(FAPbI3)0.95(MAPbBr3)0.05"", ""electron_transport_layer"": ""TitaniumDioxide"", ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": null, ""test_1"": {""stability_type"": null, ""passivating_molecule"": ""oleylammonium iodide"", ""humidity"": ""85"", ""temperature"": ""25"", ""time"": null, ""control_pce"": ""5.9"", ""treated_pce"": ""23.3"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": null}, ""test_2"": {""stability_type"": ""ISOSD"", ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""65"", ""time"": ""100"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""20"", ""efficiency_tret"": ""90""}}",19
96,96_18,			 Fig. 3 Influence of annealing temperature on the film and device. (a) Photoluminescence (PL) spectra with tin acetylacetonate precursors. (b) J-V curves of perovskite solar cells with tin oxide films. (c) SEM cross-sectional images of the complete perovskite solar cells. (d) X-ray photoemission spectroscopy (XPS) spectra as a function of annealing temperature.,"{""perovskite_composition"": ""(FAPbI3)0.85(MAPbBr3)0.15"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": null, ""treated_pce"": ""22.19"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": null}}","{""perovskite_composition"": ""(FAPbI3)0.85(MAPbBr3)0.15"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": null, ""control_pce"": null, ""treated_pce"": ""22.19"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": null}}",18
97,97_32,			 NATurE ENErGY | VOL 5 | FEBrUArY 2020 | 131-140 | www.nature.com/natureenergy,"{""perovskite_composition"": ""Cs 0.05 (FA0.92MA0.08)0.95Pb(I0.92Br0.08)3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""oleylamine"", ""humidity"": null, ""temperature"": null, ""time"": ""1000"", ""control_pce"": ""19.2"", ""treated_pce"": ""21.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""58"", ""efficiency_tret"": ""100""}, ""test_2"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1020"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}}","{""perovskite_composition"": ""Cs 0.05 (FA0.92MA0.08)0.95Pb(I0.92Br0.08)3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""PIN"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": ""oleylamine"", ""humidity"": null, ""temperature"": null, ""time"": ""1000"", ""control_pce"": ""19.2"", ""treated_pce"": ""21.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""58"", ""efficiency_tret"": ""100""}, ""test_2"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": ""85"", ""time"": ""1020"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}}",32
98,98_36,"			 15214095, 2019, 33, Downloaded from https://onlinelibrary.wiley.com/doi/10.1002/adma.201902543 by University Of California, Wiley Online Library on [07/11/2024]. See the Terms and Conditions (https://onlinelibrary.wiley.com/terms-and-conditions) on Wiley Online Library for rules of use; OA articles are governed by the applicable Creative Commons License","{""perovskite_composition"": ""MAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": ""60"", ""temperature"": null, ""time"": ""4"", ""control_pce"": ""17.29"", ""treated_pce"": ""19.31"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""30"", ""efficiency_tret"": ""95""}}","{""perovskite_composition"": ""MAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": ""Spiro-OMeTAD"", ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": ""60"", ""temperature"": null, ""time"": ""4"", ""control_pce"": ""17.29"", ""treated_pce"": ""19.31"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""30"", ""efficiency_tret"": ""95""}}",36
99,99_16,"			 iScience 21, 217-227, November 22, 2019","{""perovskite_composition"": null, ""electron_transport_layer"": ""TinOxide"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSO"", ""passivating_molecule"": ""chlorine-rich mixed-halide perovskite interlayer"", ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": ""18.08"", ""treated_pce"": ""21.01"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""0"", ""efficiency_tret"": ""94""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""82""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""TinOxide"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSO"", ""passivating_molecule"": ""chlorine-rich mixed-halide perovskite interlayer"", ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": ""18.08"", ""treated_pce"": ""21.01"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""0"", ""efficiency_tret"": ""94""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""82""}}",16
100,100_39,"			 Adv. Mater. 2020, 32,  1905766","{""perovskite_composition"": null, ""electron_transport_layer"": ""Lanthanum oxide / Tin Oxide Bilayer"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""1920"", ""control_pce"": ""21.17"", ""treated_pce"": ""23.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""92.7"", ""efficiency_tret"": ""97.5""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""180"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""83"", ""efficiency_tret"": ""91""}, ""test_3"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""75"", ""temperature"": null, ""time"": ""120"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""71"", ""efficiency_tret"": ""80""}}","{""perovskite_composition"": null, ""electron_transport_layer"": ""Lanthanum oxide / Tin Oxide Bilayer"", ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""1920"", ""control_pce"": ""21.17"", ""treated_pce"": ""23.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""92.7"", ""efficiency_tret"": ""97.5""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""180"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""83"", ""efficiency_tret"": ""91""}, ""test_3"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""75"", ""temperature"": null, ""time"": ""120"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""71"", ""efficiency_tret"": ""80""}}",39
101,101_50,"			 (6 of 7) © 2019 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""20-30"", ""temperature"": ""room temperatue"", ""time"": ""720"", ""control_pce"": ""19.65"", ""treated_pce"": ""16.78"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""92.25""}}","{""perovskite_composition"": null, ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""20-30"", ""temperature"": ""room temperatue"", ""time"": ""720"", ""control_pce"": ""19.65"", ""treated_pce"": ""16.78"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""92.25""}}",50
102,102_30,"			 Downloaded via UNIV OF CALIFORNIA SAN DIEGO on November 8, 2024 at 06:47:18 (UTC).See https://pubs.acs.org/sharingguidelines for options on how to legitimately share published articles.","{""perovskite_composition"": ""FAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""20"", ""temperature"": null, ""time"": ""720"", ""control_pce"": null, ""treated_pce"": ""20.71"", ""control_voc"": null, ""treated_voc"": ""1.114"", ""efficiency_cont"": null, ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": ""30"", ""temperature"": null, ""time"": ""1.6"", ""control_pce"": ""17.23"", ""treated_pce"": ""21.48"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""92""}}","{""perovskite_composition"": ""FAPbI 3"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": ""NIP"", ""test_1"": {""stability_type"": ""ISOSL"", ""passivating_molecule"": null, ""humidity"": ""20"", ""temperature"": null, ""time"": ""720"", ""control_pce"": null, ""treated_pce"": ""20.71"", ""control_voc"": null, ""treated_voc"": ""1.114"", ""efficiency_cont"": null, ""efficiency_tret"": ""80""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": ""30"", ""temperature"": null, ""time"": ""1.6"", ""control_pce"": ""17.23"", ""treated_pce"": ""21.48"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""92""}}",30
103,103_35,"			 of 5 RESEARCH | REPORT Corrected 13 November 2019. See full text. Downloaded from https://www.science.org at University of California San Diego on November 07, 2024","{""perovskite_composition"": ""(FAPbI3)0.95(MAPbBr3)0.05"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSO"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""600"", ""control_pce"": null, ""treated_pce"": ""23.7"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""25"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""4"", ""efficiency_tret"": ""90""}, ""test_3"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": ""25"", ""temperature"": ""150"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""20"", ""efficiency_tret"": ""90""}}","{""perovskite_composition"": ""(FAPbI3)0.95(MAPbBr3)0.05"", ""electron_transport_layer"": null, ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSO"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""600"", ""control_pce"": null, ""treated_pce"": ""23.7"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""90""}, ""test_2"": {""stability_type"": null, ""passivating_molecule"": null, ""humidity"": ""85"", ""temperature"": ""25"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""4"", ""efficiency_tret"": ""90""}, ""test_3"": {""stability_type"": ""ISOST"", ""passivating_molecule"": null, ""humidity"": ""25"", ""temperature"": ""150"", ""time"": null, ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": ""20"", ""efficiency_tret"": ""90""}}",35
104,104_30," . The Sn 3 (OH) 4 2+ intermediate species can undergo a condensation reaction when the pH is sufficiently high, resulting in Sn 6 O 4 (OH) 4 (refs.","{""perovskite_composition"": ""MAPbBr 3"", ""electron_transport_layer"": ""tin dioxide"", ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""3600"", ""control_pce"": null, ""treated_pce"": ""25.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""100""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}}","{""perovskite_composition"": ""MAPbBr 3"", ""electron_transport_layer"": ""tin dioxide"", ""hole_transport_layer"": null, ""structure_pin_nip"": null, ""test_1"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""3600"", ""control_pce"": null, ""treated_pce"": ""25.2"", ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""100""}, ""test_2"": {""stability_type"": ""ISOSLT"", ""passivating_molecule"": null, ""humidity"": null, ""temperature"": null, ""time"": ""500"", ""control_pce"": null, ""treated_pce"": null, ""control_voc"": null, ""treated_voc"": null, ""efficiency_cont"": null, ""efficiency_tret"": ""80""}}",30
